Formula,found_mz,theoretical_mz,found_intensity,theoretical_intensity,predicted_charge,mz_difference,charge,splitting_error
M2I2L0_Cnt2,770.1429,770.1391183789001,897300.0,0.08684669435024261,2,-0.4966999999999189,2,0.6600000000162254
M2I1L2_Cnt1,720.2269,720.2236555585667,2697000.0,0.03845928609371185,3,-0.32799999999997453,3,1.6000000000076398
M2I1L2_Cnt1,719.8873,719.8892038919001,3382000.0,0.055560413748025894,3,-0.33960000000001855,3,1.880000000005566
M2I1L2_Cnt1,719.5594,719.5573852252334,3539000.0,0.057227421551942825,3,-0.32789999999999964,3,1.6300000000001091
M2I1L2_Cnt1,719.2199,719.2229335585668,3144000.0,0.08267389982938766,3,-0.32779999999991105,3,1.6600000000266846
M2I1L2_Cnt1,718.8922,718.8884818919,2861000.0,0.0592547208070755,3,-0.32770000000004984,3,1.689999999985048
M2I1L2_Cnt1,718.5529,718.5573035585667,1813000.0,0.07205074280500412,3,-0.3392999999999802,3,1.789999999994052
M2I1L2_Cnt1,718.2253,718.2228518919001,1294000.0,0.05164080113172531,3,-0.32760000000007494,3,1.7199999999775173
M2I1L2_Cnt0,502.9287,502.929735321425,22610000.0,0.040611930191516876,4,-0.2447999999999979,4,2.0800000000008367
M2I1L2_Cnt0,502.6743,502.678896571425,23240000.0,0.05913221463561058,4,-0.25439999999997553,4,1.7599999999902138
M2I1L2_Cnt0,502.4297,502.43003257142504,32540000.0,0.060430556535720825,4,-0.24459999999999127,4,2.1600000000034925
M2I1L2_Cnt0,502.1753,502.17919382142503,23010000.0,0.08798874169588089,4,-0.2544000000000324,4,1.7600000000129512
M2I1L2_Cnt0,501.9308,501.928355071425,26010000.0,0.06355670094490051,4,-0.24450000000001637,4,2.1999999999934516
M2I1L2_Cnt0,501.6766,501.679971321425,14300000.0,0.07668265700340271,4,-0.2541999999999689,4,1.6799999999875581
M2I1L2_Cnt0,501.4323,501.42913257142504,10580000.0,0.05539000406861305,4,-0.24430000000000973,4,2.2799999999961074
M2I1L1_Cnt2,824.6616,824.65651345865,820100.0,0.03548342362046242,2,-0.48900000000003274,2,2.1999999999934516
M2I1L1_Cnt2,824.1603,824.15974595865,1024000.0,0.05685913562774658,2,-0.48879999999996926,2,2.240000000006148
M2I1L1_Cnt2,823.6592,823.65806845865,1275000.0,0.061847984790802,2,-0.5010999999999513,2,0.21999999999025022
M2I1L1_Cnt2,823.1583,823.16034045865,1081000.0,0.08460640162229538,2,-0.5009000000000015,2,0.18000000000029104
M2I1L1_Cnt2,822.6699,822.6635729586501,1172000.0,0.033494871109724045,2,-0.48840000000006967,2,2.3199999999860665
M2I1L1_Cnt2,822.1693,822.16189545865,890800.0,0.07373492419719696,2,-0.4881000000000313,2,2.3799999999937427
M2I1L1_Cnt2,821.6562,821.66021795865,716200.0,0.08020446449518204,2,-0.5004999999999882,2,0.09999999999763531
M2I0L3_Cnt0,528.6903,528.6902851113,2738000.0,0.04173724725842476,4,-0.25090000000000146,4,0.3600000000005821
M2I0L3_Cnt0,528.4395,528.4394463613,3321000.0,0.0575961172580719,4,-0.25080000000002656,4,0.3200000000106229
M2I0L3_Cnt0,528.1887,528.1905823613,3553000.0,0.062105026096105576,4,-0.25079999999991287,4,0.31999999996514816
M2I0L3_Cnt0,527.9379,527.9397436113,2991000.0,0.08570303022861481,4,-0.25080000000002656,4,0.3200000000106229
M2I0L3_Cnt0,527.6872,527.6889048613,2721000.0,0.05869574472308159,4,-0.25070000000005166,4,0.2800000000206637
M2I0L3_Cnt0,527.4366,527.4405211113,1745000.0,0.07469064742326736,4,-0.2505999999999631,4,0.2399999999852298
M2I0L3_Cnt0,527.186,527.1896823613,1130000.0,0.051153652369976044,4,-0.2505999999999631,4,0.2399999999852298
M1I2L0_Cnt0,590.7263,590.7226419889,1522000.0,0.09689360857009888,2,-0.49860000000001037,2,0.27999999999792635
M1I2L0_Cnt0,590.2278,590.2258744889,1943000.0,0.06849868595600128,2,-0.49850000000003547,2,0.29999999999290594
M1I2L0_Cnt0,589.7295,589.7241969889001,1569000.0,0.16888660192489624,2,-0.487700000000018,2,2.4599999999963984
M1I2L0_Cnt0,589.2208,589.2225194888999,910100.0,0.20545929670333862,2,-0.4980999999999085,2,0.38000000001829903
M1I1L1_Cnt0,642.2458,642.24374156865,1734000.0,0.09772482514381409,2,-0.4978999999999587,2,0.4200000000082582
M1I1L1_Cnt0,641.7482,641.74206406865,1933000.0,0.10886067897081375,2,-0.497600000000034,2,0.479999999993197
M1I1L1_Cnt0,641.2507,641.24529656865,1581000.0,0.17033541202545166,2,-0.4864000000000033,2,2.719999999999345
M1I1L1_Cnt0,640.7424,640.74361906865,598400.0,0.18974532186985016,2,-0.49720000000002074,2,0.5599999999958527
M1I1L0_Cnt1,772.1429,772.1360083789,1573000.0,0.1690739095211029,1,-0.9947999999999411,1,0.5200000000058935
M1I1L0_Cnt1,771.1486,771.1424733789001,1705000.0,0.12430740892887115,1,-0.9821000000000595,1,1.789999999994052
M1I1L0_Cnt1,770.1429,770.1391183789001,897300.0,0.2946976125240326,1,-0.9935999999999012,1,0.6400000000098771
M11I8L3_Cnt10,721.1409,721.1413389380333,994600.0,0.0028129287529736757,12,-0.08209999999996853,12,1.4800000000377622
M11I6L5_Cnt5,477.1812,477.1781172132588,43840000.0,0.004697286523878574,17,-0.05709999999999127,17,2.930000000014843
M11I2L9_Cnt6,542.0715,542.0718009158375,564000.0,0.004335862118750811,16,-0.060899999999946886,16,2.560000000084983
M11I2L8_Cnt9,650.8246,650.8229446673078,598800.0,0.0033572150859981775,13,-0.07799999999997453,13,1.3999999999668944
M11I0L11_Cnt4,476.8475,476.85144734402223,663700.0,0.004137211013585329,18,-0.05719999999996617,18,2.9599999999391002
M11I0L11_Cnt4,476.6855,476.6847670662445,34170000.0,0.004489784594625235,18,-0.05709999999999127,18,2.779999999984284
M10I2L7_Cnt5,475.9139,475.9109331311067,37640000.0,0.006040207576006651,15,-0.0666999999999689,15,0.04999999995334292
M10I1L6_Cnt7,478.1541,478.1545932007154,2489000.0,0.005543524865061045,13,-0.07639999999997826,13,0.680000000028258
M10I1L10_Cnt2,450.9136,450.91409806960553,73950000.0,0.006130828056484461,18,-0.05560000000002674,18,0.08000000004813046
M10I1L10_Cnt2,450.6912,450.69211468071666,718200.0,0.005300304852426052,18,-0.05560000000002674,18,0.08000000004813046
M10I1L10_Cnt2,450.6356,450.6363727362722,1731000.0,0.005041721276938915,18,-0.055599999999969896,18,0.0799999999458123
L+H,661.3111,661.3079701803,3937000.0,0.6002140045166016,1,-0.9992999999999483,1,0.07000000000516593
I+H,558.2671,558.2657710208,29630000.0,0.6499214172363281,1,-1.0008000000000266,1,0.08000000000265572
